Date,Month,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
10/12/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1189.2,182
10/12/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,336.64,112
10/12/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,49.38,254
10/12/2015,10,Tablet,Google,Managed,Display,LATAM,Reach,77.14,202
10/12/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,135.8,66
10/13/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,119.36,148
10/13/2015,10,Tablet,Google,Remarketing,Display,APAC,Remarketing,53.62,80
10/13/2015,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,308.22,128
10/14/2015,10,Desktop,Google,Reach - Text,Display,LATAM,Reach,0.94,2
10/15/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,1902.7,790
10/15/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,583.42,604
10/15/2015,10,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,128.04,46
10/15/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,9.46,42
10/15/2015,10,Tablet,Google,Managed,Display,EMEA,Reach,270.82,210
10/15/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,13.72,16
10/16/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,1559.34,3440
10/16/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,218.08,710
10/16/2015,10,Tablet,Google,Reach,Display,AMS,Reach,2801.96,2776
10/16/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,333.2,352
10/17/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,509.16,7838
10/18/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,670.98,1932
10/23/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,19.34,16
10/24/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,278.56,1000
10/24/2015,10,Tablet,Google,Reach,Display,AMS,Reach,1273.6,1672
10/24/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,0.26,2
10/25/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,182.88,866
10/25/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,242.32,264
10/25/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,706.72,286
10/25/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,11.36,44
10/25/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,32.82,18
10/26/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,232.54,1084
10/26/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,304.94,826
10/26/2015,10,Desktop,Google,Reach,Display,AMS,Reach,399.68,124
10/26/2015,10,Tablet,Google,Reach,Display,AMS,Reach,1213.68,1294
10/26/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,0.6,2
10/27/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,191.98,788
10/27/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,234.9,156
10/27/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,840.48,418
10/27/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,246.48,62
10/28/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,822.32,2922
10/28/2015,10,Desktop,Google,Reach,Display,AMS,Reach,521.66,216
10/29/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,225.96,58
10/30/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,203.14,136
10/31/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,6.84,6
11/1/2015,11,Desktop,Google,Reach,Display,EMEA,Reach,89.84,82
11/1/2015,11,Desktop,Google,Remarketing,Display,Global,Remarketing,707.72,462
11/1/2015,11,Tablet,Google,In-Market,Display,LATAM,Reach,15.64,110
11/1/2015,11,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,20.76,16
11/2/2015,11,Desktop,Google,In-Market,Display,APAC,Reach,316.32,866
11/2/2015,11,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,0.7,2
11/3/2015,11,Desktop,Google,In-Market,Display,LATAM,Reach,586.32,2250
11/3/2015,11,Desktop,Google,Remarketing,Display,Global,Remarketing,738.4,402
11/3/2015,11,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1570.74,174
11/3/2015,11,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,288.86,98
11/3/2015,11,Tablet,Google,In-Market,Display,LATAM,Reach,19.6,88
11/3/2015,11,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,52.3,20
11/4/2015,11,Desktop,Google,In-Market,Display,APAC,Reach,248.74,862
11/4/2015,11,Tablet,Google,Remarketing,Display,Global,Remarketing,51.46,50
11/5/2015,11,Desktop,Google,In-Market,Display,LATAM,Reach,592.34,2038
11/5/2015,11,Desktop,Google,Remarketing,Display,APAC,Remarketing,772.62,378
11/5/2015,11,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1367.12,142
11/5/2015,11,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,297.6,94
11/5/2015,11,Tablet,Google,In-Market,Display,APAC,Reach,52.78,162
11/5/2015,11,Tablet,Google,Remarketing,Display,EMEA,Remarketing,46.42,48
11/6/2015,11,Desktop,Google,Remarketing,Display,LATAM,Remarketing,37.12,96
11/6/2015,11,Tablet,Google,Remarketing,Display,Global,Remarketing,33.02,26
11/7/2015,11,Desktop,Google,Reach - Text,Display,LATAM,Reach,8.28,4
11/7/2015,11,Desktop,Google,Remarketing,Display,APAC,Remarketing,504.7,276
11/7/2015,11,Desktop,Google,Remarketing,Display,EMEA,Remarketing,589.56,242
11/7/2015,11,Tablet,Google,In-Market,Display,APAC,Reach,60.2,190
11/7/2015,11,Tablet,Google,Remarketing,Display,EMEA,Remarketing,66.48,70
11/8/2015,11,Desktop,Google,Reach,Display,EMEA,Reach,9.54,2
11/8/2015,11,Desktop,Google,Remarketing,Display,LATAM,Remarketing,24.36,70
11/9/2015,11,Desktop,Google,Remarketing,Display,EMEA,Remarketing,756.14,280
11/9/2015,11,Tablet,Google,Reach,Display,APAC,Reach,26.72,24
11/9/2015,11,Tablet,Google,Reach,Display,EMEA,Reach,25.16,16
11/10/2015,11,Desktop,Google,Reach,Display,EMEA,Reach,77.58,30
11/10/2015,11,Mobile,Google,In-Market,Display,APAC,Reach,512.26,3688
11/11/2015,11,Desktop,Google,Reach,Display,APAC,Reach,445.58,322
11/11/2015,11,Mobile,Google,Reach,Display,EMEA,Reach,75.84,350
11/11/2015,11,Tablet,Google,Reach,Display,APAC,Reach,119.5,112
4/8/2015,4,Tablet,Google,Reach,Display,APAC,Reach,346.08,528
4/8/2015,4,Tablet,Google,Remarketing,Display,EMEA,Remarketing,29.36,28
4/9/2015,4,Desktop,Google,Reach - Text,Display,LATAM,Reach,36.88,34
4/9/2015,4,Desktop,Google,Remarketing,Display,LATAM,Remarketing,403.18,326
4/9/2015,4,Tablet,Google,Reach,Display,LATAM,Reach,68,154
4/10/2015,4,Tablet,Google,In-Market,Display,LATAM,Reach,26.56,94
4/10/2015,4,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,69.16,34
4/11/2015,4,Desktop,Google,Reach,Display,APAC,Reach,34.92,18
4/11/2015,4,Desktop,Google,Remarketing,Display,Global,Remarketing,711.12,526
4/11/2015,4,Tablet,Google,In-Market,Display,LATAM,Reach,52.56,134
4/11/2015,4,Tablet,Google,Reach,Display,APAC,Reach,368.74,500
4/11/2015,4,Tablet,Google,Reach,Display,EMEA,Reach,578.42,518
4/11/2015,4,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,77.98,38
4/11/2015,4,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,11.74,8
4/12/2015,4,Desktop,Google,Reach,Display,APAC,Reach,16,14
4/12/2015,4,Tablet,Google,Reach,Display,APAC,Reach,385.74,552
4/12/2015,4,Tablet,Google,Reach,Display,EMEA,Reach,596.58,602
4/12/2015,4,Tablet,Google,Reach,Display,LATAM,Reach,131.42,344
4/12/2015,4,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,1,8
4/14/2015,4,Desktop,Google,In-Market,Display,LATAM,Reach,393.28,894
4/14/2015,4,Desktop,Google,Remarketing,Display,Global,Remarketing,899.2,444
4/14/2015,4,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,352.7,58
4/15/2015,4,Desktop,Google,In-Market,Display,LATAM,Reach,709.56,1178
4/15/2015,4,Desktop,Google,Reach,Display,LATAM,Reach,893.44,1684
4/15/2015,4,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,239.3,46
4/15/2015,4,Tablet,Google,Managed,Display,LATAM,Reach,163.16,372
4/15/2015,4,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,512.3,266
4/16/2015,4,Tablet,Google,Remarketing,Display,APAC,Remarketing,39.1,20
4/16/2015,4,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,702.6,332
4/17/2015,4,Desktop,Google,Reach,Display,EMEA,Reach,411.22,172
4/17/2015,4,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,102.2,44
4/17/2015,4,Tablet,Google,Managed,Display,EMEA,Reach,745.8,962
4/18/2015,4,Desktop,Google,Managed,Display,EMEA,Reach,360,274
4/18/2015,4,Desktop,Google,Managed,Display,LATAM,Reach,1576.28,2360
4/18/2015,4,Desktop,Google,Reach,Display,EMEA,Reach,200.52,122
4/18/2015,4,Desktop,Google,Reach,Display,LATAM,Reach,884.04,2636
4/18/2015,4,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,59.88,28
4/18/2015,4,Tablet,Google,Managed,Display,EMEA,Reach,722.26,1054
4/18/2015,4,Tablet,Google,Managed,Display,LATAM,Reach,214.92,500
4/18/2015,4,Tablet,Google,Reach,Display,AMS,Reach,1507.636,1282
4/19/2015,4,Desktop,Google,Managed,Display,LATAM,Reach,1521.64,2088
4/19/2015,4,Desktop,Google,Reach,Display,LATAM,Reach,868,2786
4/19/2015,4,Tablet,Google,Reach,Display,AMS,Reach,1606.37,1472
4/19/2015,4,Tablet,Google,Remarketing,Display,APAC,Remarketing,4.44,6
4/21/2015,4,Desktop,Google,Managed,Display,EMEA,Reach,307.98,224
4/21/2015,4,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1394.42,200
4/21/2015,4,Tablet,Google,Remarketing,Display,EMEA,Remarketing,90.16,86
4/22/2015,4,Desktop,Google,Reach,Display,AMS,Reach,1662.88,714
4/22/2015,4,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1267.02,184
4/22/2015,4,Tablet,Google,Remarketing,Display,EMEA,Remarketing,80.4,68
4/22/2015,4,Tablet,Google,Remarketing,Display,Global,Remarketing,39.24,30
4/22/2015,4,Tablet,Google,Remarketing,Display,LATAM,Remarketing,31.82,40
4/23/2015,4,Desktop,Google,Reach,Display,AMS,Reach,1656,616
4/23/2015,4,Desktop,Google,Reach - Text,Display,LATAM,Reach,35.62,30
4/23/2015,4,Desktop,Google,Remarketing,Display,LATAM,Remarketing,636.6,562
4/23/2015,4,Tablet,Google,Reach - Text,Display,LATAM,Reach,0.9,2
4/23/2015,4,Tablet,Google,Remarketing,Display,Global,Remarketing,79.26,50
4/23/2015,4,Tablet,Google,Remarketing,Display,LATAM,Remarketing,16.38,48
4/24/2015,4,Desktop,Google,Reach - Text,Display,LATAM,Reach,54.2,46
4/25/2015,4,Desktop,Google,Remarketing,Display,APAC,Remarketing,130.54,16
10/6/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,337.1,360
10/6/2015,10,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,45.7,28
10/6/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,14.94,60
10/6/2015,10,Tablet,Google,Managed,Display,EMEA,Reach,67.36,120
10/6/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,36.1,24
10/7/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,1625.76,3994
10/7/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,623.46,252
10/7/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,218.78,780
10/7/2015,10,Tablet,Google,Managed,Display,LATAM,Reach,62.36,144
10/7/2015,10,Tablet,Google,Reach,Display,AMS,Reach,467.08,536
10/7/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,192.44,246
10/8/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,272.64,4568
10/8/2015,10,Tablet,Google,Remarketing,Display,APAC,Remarketing,88.86,96
10/9/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,291.72,1200
10/10/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,561.14,2228
10/10/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,1285.4,666
10/10/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,670.88,618
10/10/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,522,98
10/10/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,344.36,84
10/10/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,24.38,204
10/10/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,113.02,96
10/10/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,43.06,18
10/11/2015,10,Desktop,Google,Reach,Display,AMS,Reach,89.8,30
10/11/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,227.34,230
10/11/2015,10,Tablet,Google,Remarketing,Display,Global,Remarketing,101.2,114
10/11/2015,10,Tablet,Google,Remarketing,Display,LATAM,Remarketing,0.38,4
10/11/2015,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,259.6,106
10/12/2015,10,Desktop,Google,Reach - Text,Display,LATAM,Reach,0.36,2
10/13/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,607.52,674
10/13/2015,10,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,103.44,60
10/13/2015,10,Tablet,Google,Managed,Display,EMEA,Reach,271.9,214
10/14/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,1639.7,3684
10/14/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,607.48,256
10/14/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,872.4,326
10/14/2015,10,Tablet,Google,Managed,Display,LATAM,Reach,93.56,168
10/14/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,217.46,288
10/14/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,0.86,2
10/15/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,59.7,116
10/15/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,410.26,6788
10/15/2015,10,Tablet,Google,Remarketing,Display,APAC,Remarketing,36.28,72
10/16/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,549.56,1700
10/17/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,556.42,2050
10/17/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,1892.14,1266
10/17/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,782.98,530
10/17/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,902.92,156
10/17/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,278.64,88
10/17/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,18.88,94
10/17/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,34.8,22
10/18/2015,10,Desktop,Google,Reach,Display,AMS,Reach,314.74,170
10/18/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,241.56,808
10/18/2015,10,Tablet,Google,Reach,Display,AMS,Reach,2728.12,3860
10/18/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,397.74,490
10/18/2015,10,Tablet,Google,Remarketing,Display,Global,Remarketing,100.36,66
10/18/2015,10,Tablet,Google,Remarketing,Display,LATAM,Remarketing,0.3,2
10/20/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,760.3,2410
10/21/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,565.86,324
10/21/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,1009.64,394
10/21/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1424.5,198
10/21/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,53.18,310
10/21/2015,10,Tablet,Google,Managed,Display,LATAM,Reach,66.76,184
10/7/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,16.24,14
10/8/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,290.24,1020
10/8/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,1606.5,4352
10/8/2015,10,Tablet,Google,Reach,Display,AMS,Reach,796.88,838
10/8/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,0.12,2
10/9/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,598.04,1644
10/9/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,1273.24,622
10/9/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,784.28,542
10/9/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,339.5,92
10/9/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,9.88,44
10/9/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,14.32,14
10/10/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,352.24,1208
10/10/2015,10,Desktop,Google,Reach,Display,AMS,Reach,194.58,58
10/10/2015,10,Tablet,Google,Reach,Display,AMS,Reach,977.2,1114
10/11/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,551.72,2232
10/11/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,230.8,70
10/12/2015,10,Desktop,Google,Reach,Display,AMS,Reach,830.88,394
10/14/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,475.3,578
10/14/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,16.98,58
10/15/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,264.32,840
10/15/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,1.4,2
10/16/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,705.84,718
10/16/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,1072.96,532
10/16/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,13.92,82
10/16/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,61.92,32
10/17/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,576.64,1886
10/17/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,261.58,904
10/17/2015,10,Tablet,Google,Remarketing,Display,Global,Remarketing,94.12,48
10/17/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,1.74,4
10/18/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,540.5,2284
10/18/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,915.46,632
10/18/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,708.86,128
10/18/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,381.84,112
10/18/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,55.92,302
10/18/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,96.04,96
10/18/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,25.8,20
10/19/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,698.24,2126
10/19/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,308.5,904
10/19/2015,10,Tablet,Google,Remarketing,Display,Global,Remarketing,55.08,42
10/20/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,593.96,1618
10/20/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,497.44,264
10/20/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,1183.26,362
10/20/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1108.26,174
10/20/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,412.66,104
10/20/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,38,254
10/20/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,87.04,86
10/21/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,900.92,890
10/21/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,52.44,74
10/22/2015,10,Desktop,Google,Reach - Text,Display,LATAM,Reach,3.52,2
10/22/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,573.6,324
10/22/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,1117.22,444
10/23/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,842.38,952
10/23/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,74.54,104
10/23/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,329.56,6362
10/24/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,551.64,198
10/24/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,74.24,518
10/24/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,95.88,164
10/25/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,243.2,5722
10/26/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,83.68,438
10/26/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,102.54,116
10/19/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,592.44,2292
10/19/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,392.82,234
10/19/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,1144.44,588
10/19/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1129.32,158
10/19/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,276.42,94
10/19/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,46.14,306
10/19/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,107.08,86
10/20/2015,10,Desktop,Google,Reach,Display,AMS,Reach,828.44,302
10/20/2015,10,Desktop,Google,Remarketing,Display,LATAM,Remarketing,64.84,80
10/20/2015,10,Tablet,Google,Remarketing,Display,Global,Remarketing,77.5,58
10/20/2015,10,Tablet,Google,Remarketing,Display,LATAM,Remarketing,14.92,4
10/20/2015,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,365.82,122
10/22/2015,10,Desktop,Google,Reach,Display,EMEA,Reach,946.62,944
10/22/2015,10,Desktop,Google,Remarketing - Image,Display,Global,Remarketing,128.9,40
10/22/2015,10,Tablet,Google,Managed,Display,EMEA,Reach,221.52,286
10/23/2015,10,Desktop,Google,Managed,Display,LATAM,Reach,1519.66,3358
10/23/2015,10,Desktop,Google,Remarketing,Display,APAC,Remarketing,693.7,344
10/23/2015,10,Desktop,Google,Remarketing,Display,EMEA,Remarketing,941.04,422
10/23/2015,10,Tablet,Google,Managed,Display,LATAM,Reach,90.82,228
10/23/2015,10,Tablet,Google,Reach,Display,AMS,Reach,2804.86,2586
10/23/2015,10,Tablet,Google,Reach,Display,EMEA,Reach,345.96,468
10/23/2015,10,Tablet,Google,Remarketing - Image,Display,Global,Remarketing,9.12,4
10/24/2015,10,Mobile,Google,In-Market,Display,APAC,Reach,185.74,4210
10/24/2015,10,Tablet,Google,Remarketing,Display,APAC,Remarketing,39.8,84
10/25/2015,10,Desktop,Google,In-Market,Display,APAC,Reach,211.3,892
10/26/2015,10,Desktop,Google,In-Market,Display,LATAM,Reach,202.82,822
10/26/2015,10,Desktop,Google,Managed,Display,EMEA,Reach,242.32,192
10/26/2015,10,Desktop,Google,Remarketing,Display,Global,Remarketing,821.56,428
10/26/2015,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1297.3,168
10/26/2015,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,246.12,72
10/26/2015,10,Tablet,Google,In-Market,Display,APAC,Reach,28.36,226
10/26/2015,10,Tablet,Google,In-Market,Display,LATAM,Reach,4.38,28
10/26/2015,10,Tablet,Google,Remarketing,Display,EMEA,Remarketing,107.62,66
10/26/2015,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,32.4,22
10/27/2015,10,Desktop,Google,Reach,Display,AMS,Reach,355.96,110
10/27/2015,10,Mobile,Google,Reach,Display,EMEA,Reach,92.68,458
